Original_Entry_ID,Gene_Symbol,SMILES
16331209,TRPC6,S(=O)(=O)(N)C1=CC=C(CCNC(=O)CN2CCN(CC2)CC=3C=4C(C=CC3)=CC=CC4)C=C1
5298107,TRPC6,S(=O)(=O)(N1C(CCC1)C(OC)=O)C2=C(NC(=O)C3=CC(OC)=C(OC)C(OC)=C3)C=CC=C2
2901943,TRPC6,ClC1=CC(NC2=NC(N3CCN(CC3)C4=CC=C(OC)C=C4)=NC(OCC)=N2)=CC=C1OC
20858863,TRPC6,S(=O)(=O)(N(CC(=O)NCC1=CC=C(C=C1)C)C2=CC=C(OC)C=C2)C3=C(ON=C3C)C
2195049,TRPC6,S(C1=C(C(=O)NCCOC2=C(C=C(C=C2C)C)C)C=CC=C1)C=3C(=CC=CC3)C#N
1019255,TRPC6,O=C(NC=1C(=C(C=CC1)C)C)C2=NC(C(=O)NC=3C(=C(C=CC3)C)C)=CC=C2
16396010,TRPC6,O1[C@@H](N2C(N3CCC(CC3)C)=NC=4C2=NC(=NC4O)N)[C@H](O)[C@H](O)[C@H]1CO
16547147,TRPC6,S(=O)(=O)(N(CC)CC)C=1C=C(NC(O)C2=CN(C(O)=C2)C3=CC=4OCCOC4C=C3)C(OC)=CC1
4971076,TRPC6,O(C1=CC=C(N2C(N)=C(C3=NC=4C(N=C23)=CC=CC4)C=5N(C=6C(N5)=CC=CC6)C)C=C1)CC
6878981,TRPC6,S=C(N/N=C/C1=CC(COC=2C(=C(C=CC2)C)C)=C(OC)C=C1)NC=3C=CC=CC3
5156328,TRPC6,S(=O)(=O)(N=C1C(N2CCN(CC2)C3=CC=CC=C3)C(=O)C=4C(C1=O)=CC=CC4)C=5SC=CC5
2292611,TRPC6,O=C\1N(C2CCCCC2)C(=O)NC(=O)/C1=C\C3=C(OC)C=C(N4CCOCC4)C=C3
24677798,TRPC6,O(CC(=O)NCCNC(=O)COC(=O)C=1C=CC(OCC)=CC1)C(=O)C=2C=CC(OCC)=CC2
5307763,TRPC6,S(=O)(=O)(N1CC(CCC1)C(=O)NCCC=2CCCCC2)C=3C(=NOC3/C=C/N(C)C)C
1176122,TRPC6,S(C1=NC2=C(C=C1C)C=CC(=C2)C)CC(=O)NC=3C(=CC(OC)=C(OC)C3)C(=O)O
24982008,TRPC6,BrC=1C=CC(C(OCC(=O)N(CC(C)C)C2C(N(CC3=CC=CC=C3)C(=O)NC2=O)=N)=O)=CC1
5338106,TRPC6,O=C\1N(CCCCC)C2=C(C(=O)/C1=C\3/NC=4C(C(=O)N3)=CC=CC4)C=CC=C2
20968652,TRPC6,S(=O)(=O)(NCC=1C=CC(C(=O)NCCCN2CC(CC(C2)C)C)=CC1)C3=CC=C(F)C=C3
17581598,TRPC6,S1C=2N(C(=O)C=3N(C=4C(C3N2)=CC=CC4)CC(=O)NC=5C=C(OC)C(OC)=CC5)CC1
2448357,TRPC6,ClC=1C(N(=O)=O)=CC(NC(=O)COC(=O)C=2N(N=C(C2)C=3SC=CC3)C4=CC=CC=C4)=CC1
3208505,TRPC6,ClC=1C=C(N(CC(=O)NC(C)(C)C)C(=O)CCC(=O)NC=2N=CC=C(C2)C)C=CC1F
4393235,TRPC6,S(=O)(=O)(N1C(C=2C(CC1)=CC=CC2)CC(OCC(=O)NC=3C=CC=CC3)=O)C4=CC=C(F)C=C4
24819885,TRPC6,BrC1=CC=C(C(NC(=O)C2=CC(S(=O)(=O)N3CCN(CC3)CC4=CC=CC=C4)=CC=C2)C)C=C1
6224232,TRPC6,FC(F)(F)C=1C(/C=C/2\CCCCN3C2=NC=4C(C3=O)=CC=C(C4)C(O)=O)=CC=CC1
3575123,TRPC6,O=C1NC2=C(N(C1(C)C)C(=O)CN3C(O)=C(N=C3O)CCC4=CC=CC=C4)C=CC=C2
9564541,TRPC6,S(C=1C2=C(N=C(C1)C)C=CC(OC)=C2)CC(=O)N/N=C/C3=C4C(=CC=C3)C=CC=C4
6906548,TRPC6,O1C(C2=NC=3C(C(=C2)C(=O)N/N=C/C4=C(C=CC=C4)C(O)=O)=CC=CC3)=CC=C1
17576605,TRPC6,O1C(C(=CC=2C1=CC=CC2)/C=N/NC(=O)[C@H](NC(OC(C)(C)C)=O)C)C
20957237,TRPC6,O1C2(OCC1)CCN(CC2)C3=NN4C(=NN=C4CCC(=O)NCC5=CC=C(OC)C=C5)C=C3
25237209,TRPC6,O(C=1C=C(C=2N=C3C(=C(C2)C(=O)N/N=C/C4=CC=CN=C4)C=CC=C3)C=CC1)CCC
5520452,TRPC6,ClC1=C(N(=O)=O)C=C(/C=N\NC(=O)CN2CCN(S(=O)(=O)C3=CC=C(C=C3)C)CC2)C=C1
2965996,TRPC6,ClC=1C(C(C=2C=3C(NC2C(O)=O)=CC=CC3)C=4C=5C(NC4C(O)=O)=CC=CC5)=C(F)C=CC1
1252616,TRPC6,S(=O)(=O)(N(CC(=O)N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)C3=CC=CC=C3)C4=CC=C(F)C=C4
56642899,TRPC6,OC=1C=C(C(=O)N/N=C/C2=CC3=C(N(C=4C3=CC=CC4)C)C=C2)C=C(O)C1
2928616,TRPC6,S(=O)(=O)(N(CC(=O)NCC1OCCC1)C2=CC=C(OCC)C=C2)C3=CC(OC)=C(OC)C=C3
664669,TRPC6,O1C2=CC(CC(=O)C2C(C3=C1N=CN(C3=N)CCCN4C=CN=C4)C5=CC=C(OC)C=C5)(C)C
2079064,TRPC6,O=C(NC(C1=CC=CC=C1)C2=CC=CC=C2)CN3C(=O)C=4C(N=C3)=CC(N(=O)=O)=CC4
2570991,TRPC6,O(C1=C(CN2C(=O)C=3C(C2=O)=CC=CC3)C=C(C=C1OC)C(OCC(=O)NC(=O)N)=O)C
17583614,TRPC6,S(=O)(=O)(C=1N=C(OC1N2CCC(CC2)C(=O)N)/C=C/C3=CC=CC=C3)C4=CC=CC=C4
6889806,TRPC6,S(=O)(=O)(C=1C2=NC=3C(N=C2N(/N=C/C4=C(OC)C(OC)=CC=C4)C1N)=CC=CC3)C=5SC=CC5
4396896,TRPC6,S\1C(CC(=O)NC=2C(=CC=CC2C)C)C(=O)N(/C1=N/C3=CC=C(S(=O)(=O)N)C=C3)CC
15987958,TRPC6,S1C=2C(=O)N(CCCC(=O)N3CCN(CC3)C=4C=CC(=CC4)C(=O)C)C(=O)NC2C=C1
12005059,TRPC6,ClC1=CC=C(C(N(CC=2SC=CC2)C(=O)CNC(=O)C)C(=O)NCCCOCC)C=C1
12005368,TRPC6,S=C(N(CCCN1CC(CCC1)C)CC=2OC=CC2)NC3=CC=C(C=C3)C(OCC)=O
4314323,TRPC6,S(C=1N(C(=O)C2=CC3=C(N=C2N1)CC(OC3)(C)C)CC)CC(=O)NC4=CC(=CC=C4)C
7679501,TRPC6,O=C1N(C(=O)N2[C@H]1CC=3C(C2)=CC=CC3)CCCCCC(=O)NC=4C=CC(=CC4)C
18574758,TRPC6,S(=O)(=O)(NCC(N1CCN(CC1)C2=CC=CC=C2)C3=CC=4OCOC4C=C3)C5=CC=C(OC)C=C5
4966309,TRPC6,S(=O)(=O)(N1CCOCC1)C=2C=CC(NC(=O)C(N3CCN(CC3)C=4C(OC)=CC=CC4)C)=CC2
5132682,TRPC6,S(=O)(=O)(N)C1=CC(NC(=O)C(NC(=O)C2=C(OCC)C=CC=C2)C(C)C)=CC=C1
652452,TRPC6,S1C(CC(=O)N(C(C(=O)NC2CCCCC2)C=3N(C=CC3)C)C4=CC=5OCOC5C=C4)=CC=C1
20903300,TRPC6,S(=O)(=O)(NCC1CCC(CC1)C(=O)N2CC(CC(C2)C)C)C3=CC=4CC(N(C4C=C3)C(=O)C)C
20900879,TRPC6,S(=O)(=O)(N1CCCC1)C2=CC=3N(CC(=O)NC=4C=C(C=C(C4)C)C)C(=O)COC3C=C2
24747291,TRPC6,S1C(C2=C[C@H]3N([C@H](CC3)C2C(OC)=O)C(=O)N4CCCCC4)=CC=5C1=CC=CC5
5958079,TRPC6,S(=O)(=O)(N=C1NCCCCC1)C2=CC(NC(=O)/C=C/C=3C(OC)=CC=CC3)=CC=C2
5771261,TRPC6,S(C1=NC=2NC3=C(C2N=N1)C=C(C=C3)C)CC(=O)NNC(=O)C=4C=CC(=CC4)C
647619,TRPC6,OC1=NC=2C(C=C1CN(C3CCCCC3)CC=4N(N=NN4)C5CCCC5)=CC=C(C2C)C
24746727,TRPC6,O1[C@@H](OCC2=CC=C(C=C2)CO)CC(C=3C=4C(N(C3)C(=O)C)=CC=CC4)=CC1C(=O)N
24981237,TRPC6,S1C2=NC=NC(N3CCC(CC3)C(=O)NNC(=O)COC=4C=C(C=CC4)C)=C2C(=C1C)C
3242926,TRPC6,O1CCN(CC1)C(OC2=C(OC)C=C(C3C4=C(OC(=N)C3C#N)C=C(OC4=O)C)C=C2)=O
4188694,TRPC6,S(=O)(=O)(N1CCOCC1)C=2C=CC(=CC2)C(=O)NCC=3N(C4=CC=C(F)C=C4)C(S)=NN3
2998668,TRPC6,O(C(=O)C1=CC(NC(=O)C=2OC=CC2)=C(C=C1)C)CC(=O)NC=3C(=CC=CC3)C(OC)=O
1447543,TRPC6,S1C(N2CCN(CC2)CC(=O)NC=3C=C(OC)C=CC3)=NC(=C1)C4=CC(OC)=CC=C4
2534639,TRPC6,FC(F)(F)C=1C=CC(NC(=O)CN(CC(=O)NC=2C=CC(N3CCOCC3)=CC2)C)=CC1
5829616,TRPC6,S1C(=C(C=C1)C)/C=N/NC(=O)C=2N=NN(C2CN(C3=CC=CC=C3)C)C4=NON=C4N
16196347,TRPC6,S(=O)(=O)(N1CCOCC1)C=2C=C(NC(=O)[C@H]3N(CCC3)C(=O)C=4SC=CC4)C(OC)=CC2
4545255,TRPC6,S(=O)(=O)(NC=1SC=CN1)C=2C=CC(NC(=O)CN3C(O)=C4C(CC=CC4)=C3O)=CC2
16188033,TRPC6,FC1=CC=C(CNC(=O)CCC2=C(N3N=C(C=C3N=C2C)C=4C(OC)=CC(OC)=CC4)C)C=C1
2968654,TRPC6,ClC=1C(C(=O)N(N2C(O)=C3C(C4CC3C=C4)=C2O)CC(=O)C=5C=CC(F)=CC5)=CC=C(Cl)C1
2379591,TRPC6,ClC=1C(C(OCC(=O)NC2CC2)=O)=CC(S(=O)(=O)N(C3=CC=C(OC)C=C3)CC=C)=CC1
16018879,TRPC6,O1C(C(=O)N(CCCC(=O)NC=2C=CC(OCC)=CC2)C3=NC=CC=C13)C4=CC=CC=C4
4272400,TRPC6,S(=O)(=O)(N1C(CC=2C1=CC=CC2)C)C=3C=C(C(=O)N4CCN(CC4)C=5N=CC=CN5)C=CC3
5431745,TRPC6,FC1=CC=C(C(=O)NC=2C=CC(=CC2)C(=O)N/N=C(\C3=CC=CC=C3)/C)C=C1
12005866,TRPC6,S1C(NC(=O)CCN2CC(OC(C2)C)C)=C(C(=C1)C3=CC=C(C=C3)C)C(OCC)=O
3341221,TRPC6,S(=O)(=O)(NCC(=O)NCCC1=CC(OC)=C(OC)C=C1)C2=CC(N(=O)=O)=C(N(C)C)C=C2
9551161,TRPC6,O(C=1C=C(CCNC(=O)C=2N=NN(C2N)CC(=O)NC=3C=CC(OCC)=CC3)C=CC1OC)C
16959027,TRPC6,FC(F)(F)C=1C=C(NC(=O)COC(=O)C=2C(N3CCOCC3)=CC=C(N(=O)=O)C2)C(OCCOC)=CC1
2086820,TRPC6,ClC=1C=CC(C=2N(C(SCC3=NC(O)=C4C(C5=CC=C(C=C5)C)=CSC4=N3)=NN2)C)=CC1
646334,TRPC6,S1C(=C(C(=C1NC(=O)CSC2=NN(CC(=O)C=3C=CC=CC3)C(=N2)N)C#N)C)C
1851928,TRPC6,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC=CC2)C=3C=C(C=CC3)C)C4=CC=C(C=C4)C
24980976,TRPC6,S(=O)(=O)(N1CCCCC1)C=2C=C(NC(=O)C=3C=CC(OC(F)F)=CC3)C(N4CCN(CC4)CC)=CC2
666092,TRPC6,S=1(O)(O)=CC2N(/C(/SC2C1)=N/C(=O)CCCC(=O)O)C3=C(C=C(C=C3C)C)C
3603157,TRPC6,S(=O)(=O)(N1CCOCC1)C2=CC(NC(=O)C(N3CCN(CC3)C4=CC=C(F)C=C4)C)=CC=C2
1222047,TRPC6,S1C(NC(=O)C=2C=3C(N=C(C4=C(C=CC=C4)C)C2)=CC=CC3)=C(C(=C1C(OCC)=O)C)C#N
1021114,TRPC6,BrC1=CC=C(S(=O)(=O)N2CCN(CC2)C=3C=C4N(CC)C=C(C(=O)C4=CC3F)C(O)=O)C=C1
2919106,TRPC6,OC=1C(=C(N(CC2=CC=CN=C2)C1O)C3=CC(OC)=C(OC)C(OC)=C3)C(=O)C=4OC=CC4
6007064,TRPC6,ClC1=CC(N2C(=O)C3=C(C(C2=O)C=NC=4C=C(C(=CC4)C)C)C=CC=C3)=C(N5CCOCC5)C=C1
2999829,TRPC6,O=C(C1=C(N(C(=C1)C)C2=CC=C(OC)C=C2)C)CN3C=4C(N=C3NCCO)=CC=CC4
24819911,TRPC6,S(=O)(=O)(N(CC)CC)C1=CC(N(=O)=O)=C(OCC(=O)NC(=O)C2=C(OC)C=CC=C2)C=C1
2197273,TRPC6,O1CCC(CC1)(C2=CC(OC)=C(OC)C=C2)C(=O)NC=3C(OC)=CC=C(N(=O)=O)C3
2954466,TRPC6,S(CC(=O)N1CCN(CC1)C2=CC=CC=C2)C=3N(C(=NN3)CC(=O)NC=4C=CC(=CC4)C)CC
645272,TRPC6,O=C(NC1CCCCC1)CN(C(=O)CCCC(=O)NC2=NOC(=C2)C)C3=CC=CC=C3
3776613,TRPC6,O=C1CC(CC(=O)C1=C(NNC2=NC=3C(C4=C2C=CC=C4)=CC=CC3)CCCCC(OC)=O)(C)C
9551536,TRPC6,S(=O)(=O)(N1CC(CCC1)C(=O)NC=2C=C(OC)C=C(OC)C2)C3=CC=4OC(=O)N(C4C=C3)C
6298899,TRPC6,S1/C(/C(=O)N(C(C2=CC=CC=C2)C(=O)O)C1=S)=C\C3=CC(OC)=C(OC)C(OC)=C3
1469660,TRPC6,S1C(NC(=O)CN2CCC(N3N=NC4=C3C=CC(=C4)C(F)(F)F)CC2)=NC5=C1C=C(OCC)C=C5
1820257,TRPC6,O(C1=CC=C(N2CCN(CC2)C=3C=CC(NC(=O)/C=C\C(=O)O)=CC3)C=C1)C
24789265,TRPC6,S1C(CCNC=2N([C@@H]([C@H]([C@@H](N2)C3=CC=CC=C3)C(OC)=O)C)CC)=CC=C1
16017091,TRPC6,S1(=O)(=O)N(C(=CC(=N1)C2=CC(OC)=C(OC)C=C2)C(=O)NC3=C(CC)C=CC=C3)C
4375033,TRPC6,BrC1=CC=C(NS(=O)(=O)C=2C=C(NC(=O)C3=CC=4NC(=O)CSC4C=C3)C=CC2)C=C1
1002907,TRPC6,ClC1=C(C=2N=C3C(=C(C2)C(=O)NNC(=O)NC4=CC=CC=C4)C=CC=C3)C=CC(Cl)=C1
6487343,TRPC6,FC=1C=C(CC(NC(=O)C)C(=O)NC2CCN(CC2)C(=O)NC=3C=CC(=CC3)C)C=CC1
15944827,TRPC6,S(=O)(=O)(N1C(CCC1)C(=O)NC2=CC(=CC=C2)C)C3=CC=4N(C(=O)C(=O)N(C4C=C3)C)C
645062,TRPC6,S1C(CN(C(CC)C=2N(N=NN2)CC(OCC)=O)CC3=CC=4C(N=C3O)=CC(OC)=CC4)=CC=C1
23602300,TRPC6,FC=1C(N2CCN(CC2)C(=O)C(=O)NC=3C=C4C(=O)N5CCCCCC5=NC4=CC3)=CC=CC1
2362369,TRPC6,O1C2=C(OC1)C=CC(NC(=O)COC(=O)C=3C=4C(N=C(C3)C=5C=CC=CC5)=CC=CC4)=C2
16034223,TRPC6,S(=O)(=O)(N1CC(CCC1)C(=O)NCC2=C(OC)C=C(OC)C=C2)N3CCN(CC3)C(OCC)=O
649285,TRPC6,FC1=CC=C(C(N(CC2OCCC2)C(=O)CN3N=NC=4C3=CC=CC4)C(=O)NCC=5OC=CC5)C=C1
11957181,TRPC6,O=C1C(N2CCCCC2)C(=NCC=3C=CC(=CC3)C(=O)NCC4=CC=C(N(C)C)C=C4)C1=O
1755505,TRPC6,O(C=1C=C2C(NC(=O)C3=CC(OC)=C(OC)C(OC)=C3)=C(NC2=CC1)C(O)=O)C
16619089,TRPC6,OC=1N(C(O)=C2C1CC=CC2)CCC(OC(C(=O)NCC3=CC=C(OC)C=C3)C)=O
646660,TRPC6,O1CCN(CC1)C2=C(NC(=O)CN3N=C(N=N3)C=4C=CC(N(C)C)=CC4)C=CC=C2
647847,TRPC6,O=C(NC1CCCCC1)CN(C(=O)CCCC(=O)NC2=NC=CC=C2)C=3C(OCC)=CC=CC3
24792025,TRPC6,O=C(N1C(CN(CC1)C=2C(=CC=CC2)C)C)C3=NOC(=C3)COC4=C(C=CC(=C4)C)C
24980132,TRPC6,ClC=1C=C(C(=O)NNC(=O)C2=CC(S(=O)(=O)NC=3C(OC)=CC=CC3)=CC=C2)C=CC1O
1390457,TRPC6,S1/C(/C(=O)N(CC(=O)NC2=C(C=CC=C2)C(O)=O)C1=O)=C\C=C\C3=CC=CC=C3
1128694,TRPC6,O(C(=O)C=1C(=NN(C1)C2=CC=CC=C2)C=3C=CC=CC3)CC(=O)C4=CC(N(=O)=O)=C(C=C4)C
649537,TRPC6,S(=O)(=O)(N1CCCC1)C2=CC=C(S(=O)(=O)N(CCOC)CC(=O)NC3=CC(=CC=C3)C)C=C2
5766967,TRPC6,ClC=1C=C(C(C=2OC(=CC2)/C=C/C=3N=C(O)N=C(C3)C(F)(F)F)=CC1)C(=O)O
3950542,TRPC6,O=C1N(C(=O)C=2C1=CC(=CC2)C(=O)NC3=CC=C(C=C3)C(O)=O)C=4C(OC)=CC=CC4
6892676,TRPC6,O=C(N/N=C/C1=C(OC2=CC=C(OCC)C=C2)N(N=C1C)C3=CC=CC=C3)C4CC4
6622696,TRPC6,ClC1=CC(N(C(=O)C=2C=C3N=C4C(CCC4)=C(SCC(=O)O)C3=CC2)CC)=C(OC)C=C1
9587366,TRPC6,O(C1=C(OCC)C=C(C=C1OCC)C(O/N=C(\N)/C=2C=CC(N(=O)=O)=CC2)=O)CC
3205561,TRPC6,S1C(NC(=O)CCC(=O)N(CC(=O)NC(CC)(C)C)C2=CC=C(C=C2)C)=NC=C1
1970639,TRPC6,O=C(N[C@@H](CC1=CC=CC=C1)C(=O)O)CCCN2N=NC3=C(C2=O)C=CC=C3
9550085,TRPC6,S1C2=C(N(CC3=C(C=CC(=C3)C)C)C(=O)N(CCCC(=O)NCC=4OC=CC4)C2=O)C=C1
12004841,TRPC6,S=C(N(C1CCCC1)CC2=CC(OC)=C(OC)C(OC)=C2)NCC(=O)NC3CCCC3
4891998,TRPC6,O=C(N1CCN(CC1)CC=2N(C3=C(N2)N(C(=O)N(C3=O)C)C)CC(OCC)=O)C=4OC=CC4
16829908,TRPC6,S(=O)(=O)(N1C(CCC1)CNC(=O)C(=O)NC=2C=CC(=CC2)C)C3=CC=C(OC)C=C3
2811316,TRPC6,S(=O)(=O)(N1CCCN(CC1)C=2N=C(C(=CN2)C(OC)=O)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F
2111676,TRPC6,ClC1=CC(NC(=O)CN(CC(=O)NC2=CC(OCC)=C(OCC)C=C2)C)=C(C=C1)C#N
646391,TRPC6,S(CC(=O)N1CCN(CC1)C2=CC=C(OC)C=C2)C3=NC=CC=C3C4=NC=5C(N4)=CC=CC5
3984161,TRPC6,O(C(C(=O)NC=1C=CC(N(C)C)=CC1)C)C(=O)CNC(=O)C2=CC(=C(C=C2)C)C
5446327,TRPC6,S(C=1N(C(=NN1)C2=C(O)C=CC=C2)C3=CC=C(C=C3)C)CC4=NC5=C(C(O)=N4)C=CC=C5
647834,TRPC6,S1C(C=2N(C=3C(N2)=CC=CC3)CC(=O)NC=4C=C(OC)C(OC)=C(OC)C4)=CN=C1
4414298,TRPC6,ClC=1C(CNC(=O)CSC=2N(NC(=O)CC3=CC=CC=C3)C(=O)C4=C(N2)C=CC=C4)=CC=CC1
5521861,TRPC6,O=C(NNC1=CC(N(=O)=O)=CC=C1)/C(/NC(=O)C=2C=CC=CC2)=C\C=3C=CC=NC3
1477305,TRPC6,FC1=CC=C(CN2CC(=O)N(/C(/C2=O)=C/C3=CC=C(OC)C=C3)CC4=CC=CC=C4)C=C1
16193406,TRPC6,S=C(N(CCCN1CCOCC1)C(C=2OC3=C(C2)C=CC=C3OC)C)NC=4C(=CC=CC4C)C
2868989,TRPC6,S=C(N(C=1C=C(O)N(C1O)C2=CC=CC=C2)CCC3=CC(OC)=C(OC)C=C3)NC
3427506,TRPC6,O=C(NC1CCCCC1)CNC(=O)C2=NN(C(=O)C3=C2C=CC=C3)C4=CC=C(OC)C=C4
3244095,TRPC6,ClC=1C=C(C=2OC(=C(N2)CN3CCC(CC3)C(=O)NCCC4=CC(OC)=C(OC)C=C4)C)C=CC1
8016217,TRPC6,O1C(CCC=2C1=CC(OCC(=O)N[C@@H](C)C(=O)O)=C3C2OC(=O)C(=C3C)C)(C)C
2085904,TRPC6,S(C=1N(C(=NN1)C2=C(F)C=CC=C2)CC=C)CC(=O)NC(=O)C3=CC(N(=O)=O)=CC=C3
2535642,TRPC6,S1C=2N=C(N=C(NCC3=CC=4OCOC4C=C3)C2C(=C1)C=5SC=CC5)CN6CCOCC6
4623507,TRPC6,FC(F)C=1N2N=CC(C(=O)N3CCN(CC3)C=4C(=C(C=CC4)C)C)=C2N=C(C1)C=5C=CC=CC5
3166355,TRPC6,O=N(=O)C1=CC=C(C2=NN=C(NC3=C2C=C(CC)C=C3)C4=CC=C(C=C4)C)C=C1
16197227,TRPC6,O=NN([C@@H](CC(C)C)CN(N=O)C)C[C@@H](N(N=O)CCC1=CC=CC=C1)CC2=CC=CC=C2
24818006,TRPC6,S1C(=NC=2C1=CC=CC2)CCCC(=O)N(CCCC)C3C(N(CCCC)C(=O)NC3=O)=N
18562845,TRPC6,S(C1=NN2C(=NN=C2C=C1)CCNC(=O)C=3C=CC=CC3)CC(=O)NCC4=CC=CC=C4
1595037,TRPC6,S1/C(=C\C2=CC(OC)=C(OCCCCC)C=C2)/C(=O)N3N=C(C=4C=CC=CC4)C(=O)N=C13
647932,TRPC6,S\1C(CC(=O)N(CC2=CC=3OCOC3C=C2)/C1=N/C4=CC=C(F)C=C4)C(=O)NCC
24747331,TRPC6,S1C(C2=C[C@H]3N([C@H](CC3)C2C(OC)=O)C(=O)N4CCC(O)CC4)=CC=5C1=CC=CC5
6669833,TRPC6,O1[C@@H](OCC2=CC=C(C=C2)CO)CC(=CC1C(=O)NCC3=CC=CC=C3)C4=CC=CC=C4
655949,TRPC6,FC=1C(NC(=O)N(CCCN2CCOCC2)CC3=CC=4C(NC3=O)=CC=5OCCOC5C4)=CC=CC1
20927402,TRPC6,S(=O)(=O)(N1CCC(CC1)C(=O)N2CCN(CC2)CCC)C=3C=C4NC(=O)C(SC4=CC3)C
5826369,TRPC6,S(=O)(=O)(NCC=1OC(=CC1)/C=N\NC(=O)C(=O)NC=2C=CC(OCC)=CC2)C3=CC=CC=C3
20923650,TRPC6,O=C(NC1=C(C(=CC=C1)C)C)CN2N=NC(=C2N)C(=O)NCC3=CC=C(C=C3)C
3239764,TRPC6,S=1(O)(O)=CC=2C(=NN(C2NC(=O)C3=C(OC)C(OC)=CC=C3)C=4C(=C(C=CC4)C)C)C1
3231729,TRPC6,S(=O)(=O)(N=C1C(=O)N(CC2=CC=C(C=C2)C)C=C(C1)C)C=3C=CC(NC(=O)C)=CC3
24761870,TRPC6,S1C(N(CCN(CC)CC)C(=O)C2=CC=3C(C=C2OC)=CC=CC3)=NC4=C1C=C(OC)C=C4
2852899,TRPC6,S(=O)(=O)(NC1=NC(OC)=NC(OC)=C1)C=2C=CC(N=CC(C=3OC=4C(N3)=CC=CC4)C=O)=CC2
2799995,TRPC6,O=C(NC1=C(C=2OC(=NN2)C3=CC(OC)=CC=C3)C=CC=C1)C4=CC=C(C(C)(C)C)C=C4
2946067,TRPC6,O1C(CNC(=O)C2=CC=C(NC(=O)CC3=CC=CC=C3)C=C2)COC=4C1=CC=CC4
1300533,TRPC6,O=C1N(C(=O)C=2C1=CC(=CC2)C(=O)NC=3C(=C(C=CC3)C(OC)=O)C)CC4=CC=CN=C4
4203745,TRPC6,O=C(NC(C1=CC=CC=C1)C)CN(CC(=O)NC=2C=C(OCC)C(OCC)=CC2)C
16682556,TRPC6,O(C1=CC=C(C=2[N+](CCN(CC)CC)=C(C=C(C2)C3=CC=C(OCC)C=C3)C)C=C1)CC
4851082,TRPC6,S(=O)(=O)(NC(CC1=CC=CC=C1)C(=O)NCC2=CC=C(S(=O)(=O)N)C=C2)C=3C(F)=CC=CC3
5350421,TRPC6,S(=O)(=O)(N/N=C/C1=CC(OC)=C(OCC=2C=C(C=CC2)C(=O)O)C=C1)C3=CC=C(C=C3)C
9648076,TRPC6,O=C(NC1=CC=C(C=C1)C)C2=CC(N(=O)=O)=C(N/N=C/C3=CC(O)=CC=C3)C=C2
24982661,TRPC6,O=C(NCC(=O)NC1=C(C=CC=C1C)C)C=2C=3C(N=C(C2)C4=CC=NC=C4)=CC=CC3
3245483,TRPC6,S(=O)(=O)(N(CC)CC)C=1C=C2C(N(C=C(C(=O)N3CCC=4C(C3)=CC=CC4)C2=O)C)=CC1
11834571,TRPC6,BrC12C3C4C5(NC(=O)NC67C8C9C6C%10C7C8C9(Br)C%10%11OCCO%11)C3C(C5C41)C2%12OCCO%12
1613895,TRPC6,S\1C(=S)N(CCCC(=O)NC2=C(C=CC=C2)C(O)=O)C(=O)/C1=C/C=3OC=CC3
24982256,TRPC6,S1C(N2CCCC2)=NC(O)=C1CC(=O)NC3=CC=C(C(=O)N(CC4=CC=C(F)C=C4)C)C=C3
24817726,TRPC6,O=C(NC=1N(N=CC1)C2CCN(CC2)C(=O)C=3NC=4C(C3C)=CC(=CC4C)C)C5CC5
5309806,TRPC6,S(=O)(=O)(N1CCC(CC1)C(=O)NC=2C=C(OC)C(OC)=CC2)C3=C4N=CC=CC4=CC=C3
2951576,TRPC6,S(C1=NC2=CC(CC(=O)C2C(C1C#N)C=3OC=CC3)(C)C)CC(=O)NC=4C=CC=CC4
24892662,TRPC6,S1C(NC(O)C2=CN(C(O)=C2)C=3C(OC)=CC=CC3)=NN=C1SCC(=O)NCCOC
24983163,TRPC6,S(C1=C(N(=O)=O)C=C(C=C1)C(=O)N)CC(OCC(=O)N(CC2=CC=C(C=C2)C)C)=O
4080952,TRPC6,S(=O)(=O)(N(C)C)C=1C(=CC=C(NC(=O)CSC=2N=C3CCCC(=O)C3=CC2C#N)C1)C
3758918,TRPC6,FC(F)(F)C=1C=CC(C(OC2=CC=C(CC(N3C=C4C(=C3O)C=CC=C4)C(OC)=O)C=C2)=O)=CC1
16187262,TRPC6,O(C1CCN(CC1)CC2=NC=CC=C2)C=3C=CC(=CC3)C(=O)NC(C4=CC=CC=C4)C
2997848,TRPC6,O1CCN(CCCN=C2N=C3N(C(=O)C2/C=N/CCCN4CCOCC4)C=C(C=C3)C)CC1
5045642,TRPC6,S=C1N(C(=O)C(=CC2=C(N(C=3C2=CC=CC3)CC(=O)NCC4OCCC4)C)C(=O)N1CC)CC
3215949,TRPC6,FC1=CC=C(N(C(C(=O)NC(C)(C)C)C=2C=CN=CC2)C(=O)CNC(=O)C=3OC=CC3)C=C1
3239665,TRPC6,FC1=CC=C(N2CCN(CC2)C(=O)CCCCCN3C(=O)C=4C(NC3=O)=CC(=CC4)C(OC)=O)C=C1
